customerID,tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_Biannual,Contract_Monthly,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
9702-AIUJO,50,44.8,2230.85,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8849-PRIQJ,67,109.4,7281.6,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0
8851-RAGOV,25,71.05,1837.7,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0
1304-NECVQ,2,78.55,149.55,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
5396-IZEPB,9,19.7,180.7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1729-VLAZJ,10,40.25,411.45,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
8285-ABVLB,70,19.85,1328.35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0701-TJSEF,9,68.25,576.95,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0
5712-VBOXD,4,20.15,68.45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
6629-LADHQ,2,50.95,123.05,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8945-GRKHX,1,78.65,78.65,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1559-DTODC,19,25.15,468.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4797-MIWUM,7,20.25,174.7,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6959-UWKHF,1,42.9,42.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
8720-RQSBJ,1,44.0,44.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4537-CIBHB,9,20.25,172.35,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3815-SLMEF,3,34.25,139.35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
5154-VEKBL,9,58.5,539.85,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1
4324-AHJKS,5,55.8,300.4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
4355-CVPVS,56,88.9,4968.0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4495-LHSSK,18,57.65,992.7,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5655-JSMZM,49,96.2,4718.25,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
5915-ANOEI,70,79.15,5536.5,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
9861-PDSZP,72,108.05,7806.6,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
4505-EXZHB,6,74.4,434.1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7225-CBZPL,17,94.8,1563.9,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
6704-UTUKK,29,45.9,1332.4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
4587-VVTOX,6,105.3,545.2,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1
2019-HDCZY,63,102.6,6296.75,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
4652-NNHNY,16,73.85,1284.2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8788-DOXSU,59,61.35,3645.5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7404-JLKQG,3,57.55,161.45,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
7421-ZLUPA,8,29.25,226.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
8972-HJWNV,7,84.55,646.85,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
3274-NSDWE,68,19.6,1441.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2632-IVXVF,68,111.75,7511.3,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0
3692-JHONH,52,106.5,5621.85,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0
8915-NNTRC,72,107.7,7919.8,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0
5914-GXMDA,32,19.3,593.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7463-IFMQU,72,20.05,1423.65,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2920-RNCEZ,1,69.95,69.95,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2541-YGPKE,42,63.7,2763.35,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
8515-OCTJS,25,24.75,692.1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5382-TEMLV,45,50.9,2298.55,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3441-CGZJH,43,60.4,2640.55,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0
9592-ERDKV,37,79.25,2911.8,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
2860-RANUS,20,85.8,1727.5,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
5261-QSHQM,4,24.45,86.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4778-IZARL,63,110.1,6705.7,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
0432-CAJZV,3,90.7,237.65,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
7008-LZVOZ,66,25.3,1672.35,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
8868-WOZGU,28,105.7,2979.5,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1
1200-TUZHR,8,85.2,695.75,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9365-CSLBQ,71,24.35,1654.6,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1334-FJSVR,1,24.25,24.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
5884-FBCTL,72,25.1,1857.85,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7130-CTCUS,16,54.55,825.1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
6242-FEGFD,66,96.6,6424.25,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
7625-XCQRH,11,76.5,837.95,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
6194-HBGQN,51,81.15,4126.2,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0
7634-WSWDB,8,38.5,330.8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
6986-IXNDM,14,92.9,1337.45,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1731-TVIUK,4,93.5,362.2,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
2987-BJXIK,70,84.7,5991.05,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
9769-TSBZE,70,66.0,4891.5,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
0406-BPDVR,54,101.5,5373.1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
0618-XWMSS,28,74.9,2068.55,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1395-WSWXR,24,20.75,487.05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6023-GSSXW,69,61.45,4131.2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
6752-APNJL,42,54.5,2301.15,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5276-KQWHG,2,69.6,131.65,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
0420-HLGXF,39,99.75,4036.0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
7446-KQISO,45,109.75,4900.65,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
9823-EALYC,72,80.85,5727.45,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
0582-AVCLN,38,20.3,743.05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5803-NQJZO,72,67.8,4804.65,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
2565-JSLRY,1,24.05,24.05,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
2607-DHDAK,72,19.8,1414.65,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1073-XXCZD,55,25.7,1443.65,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0743-HRVFF,51,56.15,2898.95,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
4006-HKYHO,63,86.7,5309.5,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
3727-JEZTU,1,20.4,20.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8143-ETQTI,23,19.65,451.55,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
6689-KXGBO,1,50.55,50.55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9667-TKTVZ,2,54.35,117.05,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
3657-COGMW,52,108.1,5839.3,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0
8570-KLJYJ,36,54.45,1893.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7754-IXRMC,1,45.35,45.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9473-CBZOP,28,59.0,1654.45,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2969-WGHQO,7,69.45,477.05,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
6615-NGGZJ,14,100.55,1415.55,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
4334-HOWRP,72,64.95,4546.0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
4255-DDUOU,1,20.5,20.5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
5863-OOKCL,10,18.85,163.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1686-STUHN,42,19.8,849.9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1329-VHWNP,7,25.05,189.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2984-MIIZL,4,74.8,321.9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
0266-GMEAO,72,114.3,8058.55,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
5590-YRFJT,20,24.45,482.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
5574-NXZIU,63,109.2,7049.75,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
0019-GFNTW,56,45.05,2560.1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
4256-ZWTZI,5,51.0,286.8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
8309-PPCED,72,110.45,7982.5,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
4098-NAUKP,68,84.65,5683.6,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
5196-WPYOW,67,60.05,3994.05,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
4608-LCIMN,8,44.65,369.15,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1485-YDHMM,52,93.25,4631.7,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0
4054-CUMIA,18,20.25,401.95,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
0603-TPMIB,59,25.45,1534.05,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2525-GVKQU,60,20.6,1093.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8161-QYMTT,7,94.1,701.3,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
9581-GVBXT,59,34.8,1980.3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5862-BRIXZ,46,60.75,2893.4,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0
5404-GGUKR,5,51.35,262.3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
3308-JSGML,59,64.05,3886.85,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
2126-GSEGL,70,84.8,5917.55,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
3677-TNKIO,14,71.0,914.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0440-QEXBZ,44,50.15,2139.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2434-EEVDB,64,94.6,5948.7,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
6762-QVYJO,58,59.75,3624.35,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0
6199-IWKGC,46,100.25,4753.85,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0
2675-DHUTR,58,98.9,5780.7,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
8152-VETUR,72,97.7,6869.7,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0
9667-EQRXU,30,40.3,1172.95,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
7446-YPODE,11,60.25,662.95,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9522-BNTHX,34,56.25,1765.95,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
4676-WLUHT,54,46.2,2431.95,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3329-WDIOK,3,50.6,155.35,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1
7980-MHFLQ,72,24.9,1859.2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2873-ZLIWT,40,84.85,3303.05,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
3415-TAILE,2,65.7,134.35,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
0757-WCUUZ,54,63.35,3409.1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1629-DQQVB,14,50.1,709.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1915-IOFGU,1,70.5,70.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3045-XETSH,10,94.85,953.45,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
0374-AACSZ,1,50.15,50.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7239-HZZCX,1,19.75,19.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
4872-VXRIL,56,64.65,3665.55,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
9140-CZQZZ,68,79.6,5515.8,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
3423-HHXAO,14,19.5,272.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
9938-TKDGL,68,99.55,6668.0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
0531-ZZJWQ,55,74.0,4052.4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
6537-QLGEX,16,38.9,664.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
2688-BHGOG,9,79.55,718.55,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
7683-CBDKJ,14,65.45,937.6,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1
0946-CLJTI,58,98.7,5812.6,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
3160-TYXLT,53,46.3,2546.85,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
1325-USMEC,70,99.35,6944.5,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0
0916-QOFDP,14,95.8,1346.3,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
0628-CNQRM,22,67.5,1544.05,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
5606-AMZBO,10,78.15,765.15,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0
6199-IPCAO,29,26.1,692.55,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7665-TOALD,1,69.6,69.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
0112-QWPNC,49,84.35,4059.35,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
0324-BRPCJ,68,100.2,6851.65,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
2777-PHDEI,1,78.05,78.05,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5640-CAXOA,30,40.35,1187.05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2235-EZAIK,72,79.2,5401.9,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
3847-BAERP,10,20.9,247.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1196-AMORA,7,73.6,520.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4282-YMKNA,9,74.75,706.6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1453-RZFON,1,49.9,49.9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8263-OKETD,20,68.9,1370.35,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0670-KDOMA,1,20.25,20.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
2476-YGEFM,29,76.0,2215.25,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
8687-BAFGU,1,74.0,74.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0641-EVBOJ,3,82.3,214.4,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
0829-XXPLX,20,89.4,1871.15,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
9974-JFBHQ,64,99.15,6171.2,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0
5356-RHIPP,1,20.2,20.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
6624-JDRDS,6,29.45,161.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0608-JDVEC,50,19.8,1013.2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9780-FKVVF,6,59.15,336.7,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
1919-RTPQD,7,44.75,333.65,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5214-NLTIT,72,90.8,6511.8,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0
3345-PBBFH,8,49.55,393.45,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5055-BRMNE,67,106.7,7009.5,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
9189-JWSHV,24,93.55,2264.05,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
2190-PHBHR,72,94.45,6921.7,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0
2650-GYRYL,33,19.45,600.25,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0746-JTRFU,2,25.05,56.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
5208-FVQKB,70,67.95,4664.15,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
7184-LRUUR,22,65.25,1441.8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
6627-CFOSN,59,99.45,5623.7,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0
3982-JGSFD,36,20.35,695.85,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1574-DYCWE,51,19.95,1028.75,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7247-XOZPB,53,77.4,4155.95,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2466-FCCPT,20,19.7,395.6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6211-WWLTF,63,99.7,6330.4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0
4826-TZEVA,40,74.8,2971.7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6016-NXBNJ,35,19.15,638.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
9138-EFSMO,26,78.95,2034.25,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0576-WNXXC,27,95.55,2510.2,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
4632-XJMEX,53,62.85,3419.5,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
8910-LEDAG,34,71.55,2427.35,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3452-GWUIN,19,94.95,1760.25,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
2716-GFZOR,43,86.1,3551.65,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0
3724-UCSHY,6,19.55,122.9,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8626-XHBIE,56,24.8,1424.2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
4628-CTTLA,57,39.3,2111.45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
3192-LNKRK,34,84.05,2909.95,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
4439-YRNVD,10,36.25,374.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2876-VBBBL,1,20.25,20.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
6834-NXDCA,13,23.9,300.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2208-UGTGR,56,98.6,5581.05,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
3005-TYFRD,55,103.65,5676.65,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0
8670-MEFCP,36,92.9,3379.25,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
3079-BCHLN,47,19.9,942.95,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7777-UNYHB,12,20.1,232.4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
5597-GLBUC,1,85.45,85.45,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1
7278-CKDNC,24,80.5,2088.45,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
2748-MYRVK,63,99.9,6137.0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
8450-UYIBU,35,39.85,1434.6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
2969-VAPYH,67,60.5,3870.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
4822-YCXMX,25,84.8,2043.45,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
7181-OQCUT,21,103.85,2215.0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
8474-UMLNT,13,67.8,842.25,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
9821-POOTN,35,75.2,2576.2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
3836-FZSDJ,71,24.85,1901.0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9142-XMYJH,29,19.35,601.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6559-ILWKJ,71,49.35,3515.25,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
0187-QSXOE,7,89.0,605.45,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
7733-UDMTP,57,55.0,3094.05,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
